Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:fb64af8c1bd6204c7182fc4544d982964e640a53633bc9bb732edf9d71b54e60	arm64	Linux	Debian 10	3.1.8	src/aspnet/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core/aspnet	2020-10-13 04:13:27.0000000
sha256:4f6b0086ade302a6123d921c1b6792e266fedd444b95a5d73b67a29ac119c2e9	arm32	Linux	Debian 10	5.0.0-rc.1	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-10-13 04:13:27.0000000
sha256:9c75fdf0c93f75ddbf1126cce4410b307744374ac0ffc547ccf6c608cb90e5d5	arm64	Linux	Debian 10	5.0.0-rc.1	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/aspnet	2020-10-13 04:13:31.0000000
sha256:27de99c5f1ab688759d0773e796ae4ec32e95c081f64a70d36c7ec87190b3540	amd64	Linux	Debian 10	5.0.0-rc.1	src/runtime-deps/5.0/buster-slim/amd64/Dockerfile	dotnet/runtime-deps	2020-10-13 04:13:32.0000000
sha256:81163b4cbe70c0ac0d44c2761b49c5c36dbec6fe84e4ad3058ceadd098d21c68	arm32	Linux	Debian 10	5.0.0-rc.1	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/aspnet	2020-10-13 04:13:34.0000000
sha256:677c065aa948a64e9ae47b3ec3b5c386fbf18297450fa10232dfe9fd934db6a4	arm64	Linux	Debian 10	3.1.402	src/sdk/3.1/buster/arm64v8/Dockerfile	dotnet/core/sdk	2020-10-13 04:13:48.0000000
sha256:2db6ca42d425ceedfbda8eca6c10d08d7ec1669c410dd34ca2e75683ec7b8038	arm32	Linux	Debian 10	3.1.402	src/sdk/3.1/buster/arm32v7/Dockerfile	dotnet/core/sdk	2020-10-13 04:13:55.0000000
sha256:cecb6267585c1030e3156c9aa0401c5718b9245cb75e363978e5a945a0008a9f	arm32	Linux	Debian 10	3.1.8	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime-deps	2020-10-13 04:14:09.0000000
sha256:cecb6267585c1030e3156c9aa0401c5718b9245cb75e363978e5a945a0008a9f	arm32	Linux	Debian 10	3.1.9	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime-deps	2020-10-13 04:14:09.0000000
sha256:cecb6267585c1030e3156c9aa0401c5718b9245cb75e363978e5a945a0008a9f	arm32	Linux	Debian 10	5.0.0-rc.2	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/runtime-deps	2020-10-13 04:14:09.0000000
sha256:9203f2b1d7e84bd19d102960b0b4c1704e583d7a49269caeecf84ea677eeb0a0	amd64	Linux	Debian 9	2.1.22	src/runtime-deps/2.1/stretch-slim/amd64/Dockerfile	dotnet/core/runtime-deps	2020-10-13 04:14:15.0000000
sha256:9203f2b1d7e84bd19d102960b0b4c1704e583d7a49269caeecf84ea677eeb0a0	amd64	Linux	Debian 9	2.1.23	src/runtime-deps/2.1/stretch-slim/amd64/Dockerfile	dotnet/core/runtime-deps	2020-10-13 04:14:15.0000000
sha256:d4922e0938fcf8251e23991727bfef6fac020e708c68ca371df59111194eb26d	amd64	Linux	Debian 10	5.0.0-rc.1	src/runtime/5.0/buster-slim/amd64/Dockerfile	dotnet/runtime	2020-10-13 04:14:16.0000000
sha256:c76f5b8859c039b64dc1448e263b9e6649494849a262c3ddf74da85817e2ec45	arm32	Linux	Debian 10	5.0.100-rc.1	src/sdk/5.0/buster-slim/arm32v7/Dockerfile	dotnet/sdk	2020-10-13 04:14:24.0000000
sha256:551800fb360d21d02b5ee77379f0901c8f19d571ac083690860ac52cac4cf3eb	amd64	Linux	Debian 10	5.0.0-rc.1	src/aspnet/5.0/buster-slim/amd64/Dockerfile	dotnet/aspnet	2020-10-13 04:14:25.0000000
sha256:08a854e177ae142fb95b80be3bec55bde7f1fb842f9a9d1db90ed6bdb070f9e1	amd64	Linux	Debian 9	2.1.22	src/runtime/2.1/stretch-slim/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 04:14:25.0000000
sha256:cf72cac266d3807de36f7907b2ee40b6a9e31c4344b697a44943bb8b9a512e4c	arm32	Linux	Debian 10	3.1.8	src/runtime/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime	2020-10-13 04:14:31.0000000
sha256:c4b49597e63be8c5e7a21bbb4984372fe79139071d9be0d143fdd0229f84c046	amd64	Linux	Debian 10	3.1.8	src/runtime-deps/3.1/buster-slim/amd64/Dockerfile	dotnet/core/runtime-deps	2020-10-13 04:14:31.0000000
sha256:c4b49597e63be8c5e7a21bbb4984372fe79139071d9be0d143fdd0229f84c046	amd64	Linux	Debian 10	3.1.9	src/runtime-deps/3.1/buster-slim/amd64/Dockerfile	dotnet/core/runtime-deps	2020-10-13 04:14:31.0000000
sha256:c4b49597e63be8c5e7a21bbb4984372fe79139071d9be0d143fdd0229f84c046	amd64	Linux	Debian 10	5.0.0-rc.2	src/runtime-deps/3.1/buster-slim/amd64/Dockerfile	dotnet/runtime-deps	2020-10-13 04:14:31.0000000
sha256:8b4932c94088738547b9bea1d6b938c1f7a44ece6b529c17cd9581b1ace51a5f	amd64	Linux	Debian 9	2.1.22	src/aspnet/2.1/stretch-slim/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 04:14:32.0000000
sha256:67a2f0b8067fc3f76b2daccb6c90b805fa466f6e05c8271a52f131a1019f5709	arm32	Linux	Debian 10	3.1.8	src/aspnet/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/aspnet	2020-10-13 04:14:36.0000000
sha256:ce49d2b9d415dd7767820a017bf19a87c707d2fc320ef95bc6390c3c247d3a8d	arm64	Linux	Debian 10	5.0.100-rc.1	src/sdk/5.0/buster-slim/arm64v8/Dockerfile	dotnet/sdk	2020-10-13 04:14:36.0000000
sha256:f266bfabb3b86889c0bf3d7c1d5bac12d5de3f22986a6eab4c8933004d592632	amd64	Linux	Debian 10	3.1.8	src/runtime/3.1/buster-slim/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 04:14:40.0000000
sha256:75774b7a31132e3bfdbbb362349c92e6df987856a61f666f523c307d2ae21850	amd64	Linux	Debian 10	3.1.402	src/sdk/3.1/buster/amd64/Dockerfile	dotnet/core/sdk	2020-10-13 04:14:42.0000000
sha256:b9764d7e70486ded7e29d9a5d80b7ed569ded234dacf80e5fe0a016715983afe	amd64	Linux	Debian 10	3.1.8	src/aspnet/3.1/buster-slim/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 04:14:44.0000000
sha256:9cd0db7374cace8c5e444899cf470331dd9765f746ddfcf8a8a44994645f1c2f	amd64	Linux	Debian 10	5.0.100-rc.1	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/sdk	2020-10-13 04:14:59.0000000
sha256:ac90ead54179faae67195f1aec1195ccb339f662751f9d9919dd3baabc073f91	amd64	Linux	Debian 9	2.1.810	src/sdk/2.1/stretch/amd64/Dockerfile	dotnet/core/sdk	2020-10-13 04:15:02.0000000
sha256:14862dd37f116f9ed6a4a656aae2cca824475e06237965be5a6fd26be06e9292	arm32	Linux	Debian 9	2.1.810	src/sdk/2.1/stretch/arm32v7/Dockerfile	dotnet/core/sdk	2020-10-13 04:16:16.0000000
sha256:2dac8ed6a6ae32f0f4a93c7ce91e8bda890c595cc74599118d126ebc4126a2d8	amd64	Windows	Windows Server 2019		samples/aspnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:00.0000000
sha256:7f83d66370c6daac60e68daa1efa522a06d46e86909fc338436433f4497d3c77	amd64	Windows	Windows Server 2019		samples/dotnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:02.0000000
sha256:a6b6a27dd7f865e69edc40a0b718fd6c601fd97ad1bb3e604c0ad3e72ddc63fe	amd64	Windows	"Windows Server, version 1909"		samples/dotnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:02.0000000
sha256:200def7ae21b9cc5afc94ed2092c0916dd1778892a3ca48551f7bead17b6dac1	amd64	Windows	"Windows Server, version 1903"		samples/dotnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:04.0000000
sha256:18429f8a4c259b799cce6aaedc01015eb42a23aab357d5246c6472ff72c1e772	amd64	Windows	"Windows Server, version 2004"		samples/dotnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:05.0000000
sha256:ab09793f2e49769a83bfb999c563d1a76da95c9083f9c21e6467811aa928fbff	amd64	Windows	"Windows Server, version 1903"		samples/aspnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:07.0000000
sha256:6208908ef2c23ee1926df2148c462067b1153ddeff3596ba74d21fbd976f137d	amd64	Windows	"Windows Server, version 2004"		samples/aspnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:13.0000000
sha256:6960382aa33624e624d7ff52c4b5407483306c6d3b888e546bd69f3a0dd517c4	arm64	Linux	Debian 10		samples/dotnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:19.0000000
sha256:3afe7fec27fa702bc5a78ad2bd68eefa91067afba35642f60ab0b03a7f2b80b5	amd64	Linux	Debian 10		samples/dotnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:27.0000000
sha256:493fcad542b8abf0ebad43cafcd21ef4d2393a47102ab43b611358bbc055ffb1	amd64	Linux	Debian 10		samples/aspnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:28.0000000
sha256:89ecde6f4790b7ab185253c610a9f8f9cc5ebce9bc1e490927138bbec6f4343b	amd64	Windows	"Windows Server, version 1909"		samples/aspnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:11:41.0000000
sha256:2f21bf2c3ac377d1963f5644977e328b121b1b7145be50a0d28c5cdfb320fbd9	arm32	Linux	Debian 10		samples/dotnetapp/Dockerfile.debian-arm32	dotnet/core/samples	2020-10-13 08:11:43.0000000
sha256:883ef78b0a4f37900de7654b07ece900ec690c93125bf207f7b4a295ef66d50e	arm64	Linux	Debian 10		samples/aspnetapp/Dockerfile	dotnet/core/samples	2020-10-13 08:12:00.0000000
sha256:79b078bb3658f0d293344be9fed16a8a5a0e20ad4af71e1a50bae022a934f7b6	arm32	Linux	Debian 10		samples/aspnetapp/Dockerfile.debian-arm32	dotnet/core/samples	2020-10-13 08:12:05.0000000
sha256:6fbb67c5b720a085492a37c6957c25b6232c8f57d08358908ada87adacaa2632	arm64	Linux	Alpine 3.12	3.1.9	src/runtime/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:32.0000000
sha256:a2c77420de4cf5ba9a4dba91586bacd64dc8beb14f4b2d9c69604ca688d664b3	amd64	Windows	"Windows Server, version 2004"	5.0.0-rc.2	src/runtime/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/runtime	2020-10-13 16:08:34.0000000
sha256:a6891f0dab5fb49bcf994a0e724bb3ceea40a6e310376c57c7c95e033e179852	amd64	Windows	Windows Server 2019	3.1.9	src/runtime/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:36.0000000
sha256:4d9d462c7fd5a80b8b3a6d328a979d71d90dcaaa553de809c619d1aecba38960	amd64	Windows	"Windows Server, version 2004"	2.1.23	src/runtime/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:38.0000000
sha256:25264f1aba6f57647aee34ff4887758f27464bd7b3db19ee4923071463d8983e	amd64	Windows	"Windows Server, version 1909"	3.1.9	src/runtime/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:38.0000000
sha256:b8daafc8d84267c540f9af285a23ed929397a33c1a55ccc4bc6a1f71cd5987c8	amd64	Windows	Windows Server 2019	5.0.0-rc.2	src/runtime/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/runtime	2020-10-13 16:08:38.0000000
sha256:79148e62dc31218180cb60acb368e59ce938f06e0e56c786232ef6f95f4cb309	amd64	Windows	"Windows Server, version 1909"	5.0.0-rc.2	src/runtime/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/runtime	2020-10-13 16:08:38.0000000
sha256:4f91f61216814c3b236483fbf903bede8db12915cbc01b3d4573c19bb4507890	amd64	Windows	"Windows Server, version 1903"	3.1.9	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:39.0000000
sha256:59e70e4ac3bb4c389edeed0f373f8f79a8267005def30e3cbc0d002a04c86a17	amd64	Windows	"Windows Server, version 2004"	3.1.9	src/runtime/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:39.0000000
sha256:2b4c79a15600d54d447eac8cf4e54fafcd3b0996303525c9d9bf4896aeabca4d	amd64	Windows	Windows Server 2019	2.1.23	src/runtime/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:40.0000000
sha256:f9ba7ebd08e449b6621696b75961ab2b222905f1a6657eecd6744c776e6206a9	arm64	Linux	Alpine 3.12	5.0.0-rc.2	src/runtime/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/runtime	2020-10-13 16:08:40.0000000
sha256:e8fd2196d807dca6fcf5211d6d8547367cdcb0fa8043d79c76b38eeb0b7d5dc7	amd64	Windows	"Windows Server, version 1903"	2.1.23	src/runtime/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:42.0000000
sha256:0334f251cecb0bd5c328e5ed7db323000a2365a419764965b0e717cc240fb810	amd64	Windows	"Windows Server, version 1909"	2.1.23	src/runtime/2.1/nanoserver-1909/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:42.0000000
sha256:a3e52b56638d531de85b01131adcf77ce98a3080f00e84197b30fb9721f74621	arm64	Linux	Alpine 3.12	3.1.9	src/aspnet/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:45.0000000
sha256:04b0095cf8e72594e24c30de39cfb67ab0f1223b0bd0a65f2417c0f58a28a308	arm32	Linux	Debian 9	2.1.23	src/runtime/2.1/stretch-slim/arm32v7/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:46.0000000
sha256:abf3ec82003c93b8a489684e05424d3ca1ff16d9322db1ad5699f58336b51873	amd64	Linux	Ubuntu 20.04	2.1.23	src/runtime/2.1/focal/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:49.0000000
sha256:dd3ef0373c342fbb5ad27b91f170dbd67b64bf8270419b1939fc314868df87e2	arm64	Linux	Alpine 3.12	5.0.0-rc.2	src/aspnet/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/aspnet	2020-10-13 16:08:51.0000000
sha256:04b285f4f8d8c6750c2e4b79e8d010c799b48991543de8cd8a9c489aecf7c368	amd64	Windows	"Windows Server, version 2004"	5.0.0-rc.2	src/aspnet/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/aspnet	2020-10-13 16:08:52.0000000
sha256:eff45beefa3db0612e07bee4af83f3c0a97681e057abf8dc4dcf92b921916785	arm64	Linux	Debian 10	3.1.9	src/runtime/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:52.0000000
sha256:bda3bc3ccdb272c4bdf34b6487ec17ffcf6a3b2215203c9e39f33c967310072c	amd64	Windows	"Windows Server, version 1909"	2.1.23	src/aspnet/2.1/nanoserver-1909/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:53.0000000
sha256:696c32ee3d8d2f13ccb04685a615de590bcae530777468ef08b6546d163a4ffd	amd64	Windows	"Windows Server, version 2004"	2.1.23	src/aspnet/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:53.0000000
sha256:cc980ac4ea82cdae7231cb84960b5e073c55ec4add048392fc50333387015c4a	arm32	Linux	Ubuntu 18.04	2.1.23	src/runtime/2.1/bionic/arm32v7/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:54.0000000
sha256:e84ac592163e973dde80de67ea0aadeb2e2d7294e4bb91687b605f6c1dacf016	amd64	Windows	Windows Server 2019	2.1.23	src/aspnet/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:55.0000000
sha256:40f827365b9410df8ed55c310d12cfbffeba78cde505a882464616959364d8ac	amd64	Linux	Ubuntu 20.04	3.1.9	src/runtime/3.1/focal/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:55.0000000
sha256:323da66143b6a114296eef6f0b10d019a138545b4d60b1254b63ff0b322996b4	amd64	Linux	Ubuntu 20.04	2.1.23	src/aspnet/2.1/focal/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:56.0000000
sha256:6b5a7cfc34880778123277a5c54e114ad696ba6a9423ff4a323677ea8faee62c	arm32	Linux	Debian 9	2.1.23	src/aspnet/2.1/stretch-slim/arm32v7/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:56.0000000
sha256:c2454e666289e754e5be24bd50f7262f6bf69021c7b7861c4c27a67a19856659	amd64	Windows	Windows Server 2019	3.1.9	src/aspnet/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:56.0000000
sha256:640904cee5eba3a1715a04d3333264ed16a81ac879eaf4259891660a44f6858f	arm32	Linux	Ubuntu 20.04	2.1.23	src/runtime/2.1/focal/arm32v7/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:56.0000000
sha256:b5845d44b9de0bc9e7c2ec6679855ee26f167c2fd44548d2b15cded090aaa2a2	amd64	Windows	"Windows Server, version 1903"	3.1.9	src/aspnet/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:57.0000000
sha256:40cd395c7620efa2c8d7ef2de0b682cadf256bf0c6daf1df5e3c7407c4f2279d	amd64	Windows	"Windows Server, version 1909"	3.1.9	src/aspnet/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:57.0000000
sha256:a2b1a3189926bdff741ab0ac0eeaadfdcf5d7b0e50448d89fa1fae23a0dc6dfd	amd64	Windows	"Windows Server, version 1909"	5.0.0-rc.2	src/aspnet/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/aspnet	2020-10-13 16:08:58.0000000
sha256:f383eb196a7148214eec5b4f4bcd1a38c4956e42a8dafb33335dd09eecafad5e	amd64	Windows	"Windows Server, version 2004"	3.1.9	src/aspnet/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:58.0000000
sha256:4fd2754a724bf659cc4ca29b098b609d6025261e4fc32eb5d7a45dd0e2015fac	arm32	Linux	Debian 10	3.1.9	src/runtime/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime	2020-10-13 16:08:58.0000000
sha256:c8d965b80540d80ae8600cf459300bafcc5edba7c8d2b8069a0d864c9b716886	amd64	Windows	Windows Server 2019	5.0.0-rc.2	src/aspnet/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/aspnet	2020-10-13 16:08:59.0000000
sha256:5e7e020484bd8f06661eee550d99a727ca8b9395da0a957f53e3f4dac3783423	amd64	Windows	"Windows Server, version 1903"	2.1.23	src/aspnet/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:08:59.0000000
sha256:6d0a45bf5c3fc947da5f4e917c356036d0e4178d892c1ba0035217736231dfc0	arm64	Linux	Debian 10	5.0.0-rc.2	src/runtime/5.0/buster-slim/arm64v8/Dockerfile	dotnet/runtime	2020-10-13 16:08:59.0000000
sha256:6d0a45bf5c3fc947da5f4e917c356036d0e4178d892c1ba0035217736231dfc0	arm64	Linux	Debian 10	5.0.0-rc.2	src/runtime/5.0/buster-slim/arm64v8/Dockerfile	dotnet/runtime	2020-10-13 16:08:59.0000000
sha256:19627f33aeaf7df1deeca8bb2fbe61803391d834f99c3ed272c0bf81ec603fcb	arm32	Linux	Ubuntu 18.04	2.1.23	src/aspnet/2.1/bionic/arm32v7/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:00.0000000
sha256:44965d11bc2e2b67120dc6931e0db882fe3a523e266f7b118e6809d7935345d8	arm64	Linux	Ubuntu 18.04	3.1.9	src/runtime/3.1/bionic/arm64v8/Dockerfile	dotnet/core/runtime	2020-10-13 16:09:00.0000000
sha256:b24ad7593839fecfa7a90e655cf51e9efc09b479ee2ca6d63fa0a22d8971d270	arm32	Linux	Ubuntu 18.04	3.1.9	src/runtime/3.1/bionic/arm32v7/Dockerfile	dotnet/core/runtime	2020-10-13 16:09:02.0000000
sha256:504977a37cc7365e32d8f99171999ef18412f47cc7254e024d377d8b0d3f3692	arm64	Linux	Ubuntu 20.04	3.1.9	src/runtime/3.1/focal/arm64v8/Dockerfile	dotnet/core/runtime	2020-10-13 16:09:03.0000000
sha256:36308e7127cad4ce5271eaa5773b50680bb1b0393aafd9ad794dc91679988d63	arm32	Linux	Ubuntu 20.04	2.1.23	src/aspnet/2.1/focal/arm32v7/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:04.0000000
sha256:4b53c332087633776c74da96f78471033c73bb9b6709e15e12d7ba3c6057b1a9	arm64	Linux	Debian 10	3.1.9	src/aspnet/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:04.0000000
sha256:c60a2208cfe36d0f1c41fad2660226be2ed46cc6c982d70c06cea520cb81cffa	arm64	Linux	Ubuntu 18.04	3.1.9	src/aspnet/3.1/bionic/arm64v8/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:05.0000000
sha256:11b99bb96460c61c59aed5bd272cd115734c82954e353d75426264e497aa8996	arm32	Linux	Debian 10	5.0.0-rc.2	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-10-13 16:09:05.0000000
sha256:11b99bb96460c61c59aed5bd272cd115734c82954e353d75426264e497aa8996	arm32	Linux	Debian 10	5.0.0-rc.2	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-10-13 16:09:05.0000000
sha256:e93976b93c856e7f797beebf6e4f4316d94277cdc262082e90cd6bf864917e5c	amd64	Linux	Ubuntu 20.04	5.0.0-rc.2	src/runtime/5.0/focal/amd64/Dockerfile	dotnet/runtime	2020-10-13 16:09:06.0000000
sha256:6f91cc0680624e1e187733f8cda25d5d65a3d314a96bfe627238ea65049273a8	arm32	Linux	Ubuntu 18.04	3.1.9	src/aspnet/3.1/bionic/arm32v7/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:08.0000000
sha256:8895765946c4b1fe52f5738736e4f5950660d44448873d4afa7f3bb2969e0459	arm64	Linux	Debian 10	5.0.0-rc.2	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/aspnet	2020-10-13 16:09:09.0000000
sha256:8895765946c4b1fe52f5738736e4f5950660d44448873d4afa7f3bb2969e0459	arm64	Linux	Debian 10	5.0.0-rc.2	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/aspnet	2020-10-13 16:09:09.0000000
sha256:2d3b4f7ff327fb51dd4dad2ea59bd840d38ff31d52a7c8c8a53c6617f1673a93	arm32	Linux	Debian 10	3.1.9	src/aspnet/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:10.0000000
sha256:5c605a23fb380d83a577db5b8cbc5e1eff70f47b84e0a62482f68577bc176b99	amd64	Linux	Ubuntu 20.04	3.1.9	src/aspnet/3.1/focal/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:10.0000000
sha256:d57586311c5a6b7cc20926ab418d4c3724090a9b58cc7ac3f7468a90cc876778	arm64	Linux	Ubuntu 20.04	5.0.0-rc.2	src/runtime/5.0/focal/arm64v8/Dockerfile	dotnet/runtime	2020-10-13 16:09:15.0000000
sha256:43f18f80e4efd0edaf74a15831629952da7836cf546b9501fd1cd344d74d2a86	arm32	Linux	Debian 10	5.0.0-rc.2	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/aspnet	2020-10-13 16:09:16.0000000
sha256:43f18f80e4efd0edaf74a15831629952da7836cf546b9501fd1cd344d74d2a86	arm32	Linux	Debian 10	5.0.0-rc.2	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/aspnet	2020-10-13 16:09:16.0000000
sha256:8336ce96ada7a642f5933c3140fd87644fe8b33a033592b227c49b85e57ff664	amd64	Linux	Ubuntu 20.04	5.0.0-rc.2	src/aspnet/5.0/focal/amd64/Dockerfile	dotnet/aspnet	2020-10-13 16:09:17.0000000
sha256:7b60b2ba7a1f85d05b9ddaed6db13eefc0cf76a9008b51b4d52b6add12001993	arm32	Linux	Ubuntu 18.04	3.1.403	src/sdk/3.1/bionic/arm32v7/Dockerfile	dotnet/core/sdk	2020-10-13 16:09:17.0000000
sha256:af483cc2665471a3a8f02051c1726efa46e41a935118d5e3dcf0b624b0051d00	arm64	Linux	Debian 10	3.1.403	src/sdk/3.1/buster/arm64v8/Dockerfile	dotnet/core/sdk	2020-10-13 16:09:19.0000000
sha256:3cd79156ca7c0af458c7b9ba2fc39cddf7b54eefbed6ce96e25104893598faa7	arm64	Linux	Ubuntu 20.04	3.1.9	src/aspnet/3.1/focal/arm64v8/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:20.0000000
sha256:a352b5108d33e4130d046dc89afe25124f2097dda3202961201d078e1c606e3d	arm32	Linux	Debian 10	3.1.403	src/sdk/3.1/buster/arm32v7/Dockerfile	dotnet/core/sdk	2020-10-13 16:09:20.0000000
sha256:9548a9daf38b9f046422bac7a2438eb851a84989e9510e51fdac493c7899d130	arm64	Linux	Ubuntu 18.04	3.1.403	src/sdk/3.1/bionic/arm64v8/Dockerfile	dotnet/core/sdk	2020-10-13 16:09:22.0000000
sha256:5b0435a54ea88930ba5e026532c64736b91c345262ca74e0b7f4c1edc7e275b4	arm64	Linux	Ubuntu 20.04	3.1.403	src/sdk/3.1/focal/arm64v8/Dockerfile	dotnet/core/sdk	2020-10-13 16:09:26.0000000
sha256:50b0ca87565a2a4d5fe6ebcd5302dbaee605b5d42c057b21b5284904c1f1fc67	arm64	Linux	Ubuntu 20.04	5.0.0-rc.2	src/aspnet/5.0/focal/arm64v8/Dockerfile	dotnet/aspnet	2020-10-13 16:09:27.0000000
sha256:3583ee0b57e85785083b043cdf8b15bfeb113e0a5a8a849c4b16c073eaa757bd	amd64	Linux	Debian 9	2.1.23	src/runtime/2.1/stretch-slim/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:09:28.0000000
sha256:4a4ebd8a04ffef3be0823d1232547b90d8a07ea283ad1392648ea10ae843a893	arm32	Linux	Ubuntu 20.04	3.1.403	src/sdk/3.1/focal/arm32v7/Dockerfile	dotnet/core/sdk	2020-10-13 16:09:32.0000000
sha256:e9deae6bf6e84a915df576941e9e3d20ef41750271b2e7fc2826cb1ee1234f3c	amd64	Linux	Debian 9	2.1.23	src/aspnet/2.1/stretch-slim/amd64/Dockerfile	dotnet/core/aspnet	2020-10-13 16:09:35.0000000
sha256:338346c0c5f1f7b13368c4a94798fc7e6707811c0951c00b8b9e76a81a771db2	amd64	Linux	Alpine 3.12	3.1.9	src/runtime/3.1/alpine3.12/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:09:44.0000000
sha256:052fd01ab803eddf679f0b17e682fb5798aec078389835072a6974a0944f358a	amd64	Linux	Alpine 3.12	2.1.23	src/runtime/2.1/alpine3.12/amd64/Dockerfile	dotnet/core/runtime	2020-10-13 16:09:46.0000000
